StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,consent,id_prolific,check,assertion_36_31,assertion_36_34,assertion_36_35,assertion_36_37,assertion_36_38,assertion_36_40,assertion_36_41,assertion_36_42,assertion_36_45,assertion_32_31,assertion_32_34,assertion_32_35,assertion_32_37,assertion_32_38,assertion_32_40,assertion_32_41,assertion_32_42,assertion_32_45,assertion_33_31,assertion_33_34,assertion_33_35,assertion_33_37,assertion_33_38,assertion_33_40,assertion_33_41,assertion_33_42,assertion_33_45,question_36_31,question_36_34,question_36_35,question_36_37,question_36_38,question_36_40,question_36_41,question_36_42,question_36_45,question_32_31,question_32_34,question_32_35,question_32_37,question_32_38,question_32_40,question_32_41,question_32_42,question_32_45,question_33_31,question_33_34,question_33_35,question_33_37,question_33_38,question_33_40,question_33_41,question_33_42,question_33_45,assertion_39_31,assertion_39_34,assertion_39_35,assertion_39_37,assertion_39_38,assertion_39_40,assertion_39_41,assertion_39_42,assertion_39_45,assertion_44_31,assertion_44_34,"assertion_44_35 ",assertion_44_37,assertion_44_38,assertion_44_40,assertion_44_41,assertion_44_42,assertion_44_45,assertion_43_31,assertion_43_34,assertion_43_35,assertion_43_37,assertion_43_38,assertion_43_40,assertion_43_41,assertion_43_42,assertion_43_45,question_39_31,question_39_34,question_39_35,question_39_37,question_39_38,question_39_40,question_39_41,question_39_42,question_39_45,question_44_31,question_44_34,question_44_35,question_44_37,question_44_38,question_44_40,question_44_41,question_44_42,question_44_45,question_43_31,question_43_34,question_43_35,question_43_37,question_43_38,question_43_40,question_43_41,question_43_42,question_43_45,PROLIFIC_PID
2022-12-23 14:30:42,2022-12-23 14:32:45,0,100,123,1,2022-12-23 14:32:46,R_3fJ2RwvDaUz5MFm,anonymous,EN,1,5f0e9896f5e4e11e12c8f5ac,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f0e9896f5e4e11e12c8f5ac
2022-12-23 14:32:04,2022-12-23 14:32:52,0,100,48,1,2022-12-23 14:32:53,R_3j8VHq17CuwzXJc,anonymous,EN,1,605399bd9b612f585a9f8412,I pay attention,,,,,,,,,,1,1,2,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605399bd9b612f585a9f8412
2022-12-23 14:29:56,2022-12-23 14:33:05,0,100,188,1,2022-12-23 14:33:05,R_3ktyOZ0nCu39YAc,anonymous,EN,1,5ba3e40d2d28760001a377bb,I pay attention,2,2,1,1,1,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ba3e40d2d28760001a377bb
2022-12-23 14:30:27,2022-12-23 14:33:14,0,100,167,1,2022-12-23 14:33:14,R_2YJvVaPmYdyNt51,anonymous,EN,1,62e0629e7fbb8a1907dade0e,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62e0629e7fbb8a1907dade0e
2022-12-23 14:32:10,2022-12-23 14:33:18,0,100,67,1,2022-12-23 14:33:18,R_3I9QYVaeWzd3mfY,anonymous,EN,1,5f30510aa2052d49e527ff5c,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,1,1,1,1,1,,,,,,,,,,5f30510aa2052d49e527ff5c
2022-12-23 14:31:02,2022-12-23 14:33:33,0,100,151,1,2022-12-23 14:33:34,R_3hGRulyi1MT8xkg,anonymous,EN,1,58d899d848a0550001171214,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,2,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58d899d848a0550001171214
2022-12-23 14:32:37,2022-12-23 14:34:04,0,100,86,1,2022-12-23 14:34:04,R_28IXVGlSqH8jeQS,anonymous,EN,1,60ca93b4fcd7ff11d29bcb90,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60ca93b4fcd7ff11d29bcb90
2022-12-23 14:32:50,2022-12-23 14:34:36,0,100,106,1,2022-12-23 14:34:37,R_1Q6BYJcnOGSXZbE,anonymous,EN,1,54837312fdf99b2490ad57b6,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54837312fdf99b2490ad57b6
2022-12-23 14:32:41,2022-12-23 14:34:38,0,100,117,1,2022-12-23 14:34:38,R_6rFx4KaUX3zzgZ3,anonymous,EN,1,60f22ce19d3c98dacd6d464f,I pay attention,2,2,2,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60f22ce19d3c98dacd6d464f
2022-12-23 14:33:09,2022-12-23 14:34:54,0,100,105,1,2022-12-23 14:34:55,R_oZtzShHNnxzRSRH,anonymous,EN,1,60fd6c8ebd0c3ae3dd0eb2ac,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,60fd6c8ebd0c3ae3dd0eb2ac
2022-12-23 14:32:53,2022-12-23 14:34:55,0,100,122,1,2022-12-23 14:34:56,R_1dj1EPEtufHsZMD,anonymous,EN,1,610d566307b4913aebfdfee6,I pay attention,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610d566307b4913aebfdfee6
2022-12-23 14:34:12,2022-12-23 14:35:20,0,100,67,1,2022-12-23 14:35:21,R_11ar937G5Huyt8z,anonymous,EN,1,5b690c1840003400016fdb4b,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,2,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b690c1840003400016fdb4b
2022-12-23 14:33:30,2022-12-23 14:35:30,0,100,119,1,2022-12-23 14:35:30,R_1IoCg2TOADmnaPv,anonymous,EN,1,614e7ef6e98951c5af6fd9f7,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,614e7ef6e98951c5af6fd9f7
2022-12-23 14:34:22,2022-12-23 14:35:45,0,100,82,1,2022-12-23 14:35:45,R_27QM0PKqx9rYs2O,anonymous,EN,1,63639626fa494dc11580e21d,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,1,1,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,63639626fa494dc11580e21d
2022-12-23 14:34:32,2022-12-23 14:35:59,0,100,87,1,2022-12-23 14:36:00,R_UuoNgOXhzm2E74d,anonymous,EN,1,6361b846bf7ec695367cbfee,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6361b846bf7ec695367cbfee
2022-12-23 14:34:21,2022-12-23 14:36:22,0,100,120,1,2022-12-23 14:36:22,R_3P6O46V2Cl7yikO,anonymous,EN,1,5f4fef64fd3fc113300fbb44,I pay attention,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f4fef64fd3fc113300fbb44
2022-12-23 14:34:40,2022-12-23 14:36:31,0,100,111,1,2022-12-23 14:36:31,R_3iJUYttndgmgRyk,anonymous,EN,1,6094a41f36a19091aa12d460,I pay attention,,,,,,,,,,2,2,2,1,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6094a41f36a19091aa12d460
2022-12-23 14:33:05,2022-12-23 14:36:52,0,100,227,1,2022-12-23 14:36:52,R_OdNDssEjxegx6Lf,anonymous,EN,1,546f8a9cfdf99b4a593414ea,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,546f8a9cfdf99b4a593414ea
2022-12-23 14:34:37,2022-12-23 14:37:06,0,100,149,1,2022-12-23 14:37:07,R_2uxEeIEAEzkHllI,anonymous,EN,1,5dd286042c5c1028d1725b77,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,1,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dd286042c5c1028d1725b77
2022-12-23 14:35:01,2022-12-23 14:37:08,0,100,126,1,2022-12-23 14:37:08,R_1E6VbUebaM0HwxX,anonymous,EN,1,6085bf84bb0ce00524154c60,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,2,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6085bf84bb0ce00524154c60
2022-12-23 14:36:18,2022-12-23 14:37:11,0,100,52,1,2022-12-23 14:37:11,R_2DSqmTDiU32HJiH,anonymous,EN,1,60ca846ffad77e5b1fee110a,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,60ca846ffad77e5b1fee110a
2022-12-23 14:36:32,2022-12-23 14:37:54,0,100,81,1,2022-12-23 14:37:54,R_2zNgJvhyKnnwnQq,anonymous,EN,1,609777f0db160721d59fe135,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609777f0db160721d59fe135
2022-12-23 14:36:49,2022-12-23 14:38:23,0,100,93,1,2022-12-23 14:38:23,R_Abw93M71JWgwtLH,anonymous,EN,1,610d18cc7bc56684fd024a62,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,2,1,2,1,1,610d18cc7bc56684fd024a62
2022-12-23 14:36:51,2022-12-23 14:38:31,0,100,99,1,2022-12-23 14:38:31,R_10Gaj6C8JAwvALi,anonymous,EN,1,5fa322092858085f30d5b011,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa322092858085f30d5b011
2022-12-23 14:36:25,2022-12-23 14:38:50,0,100,144,1,2022-12-23 14:38:50,R_3njVQ8QD2xQkVQX,anonymous,EN,1,6068f61c52d7168e0c8b049f,I pay attention,,,,,,,,,,,,,,,,,,,2,2,2,2,1,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6068f61c52d7168e0c8b049f
2022-12-23 14:37:01,2022-12-23 14:38:53,0,100,111,1,2022-12-23 14:38:53,R_1pQjCS81wHuuZhu,anonymous,EN,1,62e70e152763c4635bc6ebb4,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,62e70e152763c4635bc6ebb4
2022-12-23 14:37:16,2022-12-23 14:39:16,0,100,120,1,2022-12-23 14:39:16,R_11grhNibaretcGq,anonymous,EN,1,5e89fdffad009e010e958ee7,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,1,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e89fdffad009e010e958ee7
2022-12-23 14:38:32,2022-12-23 14:39:32,0,100,59,1,2022-12-23 14:39:32,R_247oZuxUAnoWYRS,anonymous,EN,1,5d1fee93a3262d0019af14d2,I pay attention,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d1fee93a3262d0019af14d2
2022-12-23 14:37:50,2022-12-23 14:39:35,0,100,105,1,2022-12-23 14:39:36,R_0DrfuIPa81RuJ6p,anonymous,EN,1,5b1690e6f6cef00001428471,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b1690e6f6cef00001428471
2022-12-23 14:36:21,2022-12-23 14:39:42,0,100,200,1,2022-12-23 14:39:42,R_23WaNh9nE18ixdc,anonymous,EN,1,62dbd5b3734a6a1375b46eea,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,62dbd5b3734a6a1375b46eea
2022-12-23 14:38:11,2022-12-23 14:39:48,0,100,97,1,2022-12-23 14:39:48,R_x5aPdwIASLVrCmZ,anonymous,EN,1,5bc5552a23ecbb00012d6cb5,"I pay attention ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,5bc5552a23ecbb00012d6cb5
2022-12-23 14:33:05,2022-12-23 14:39:52,0,100,406,1,2022-12-23 14:39:52,R_2BaqtstQNCxNxPw,anonymous,EN,1,56aa90d5638440000c8b506f,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,1,,,,,,,,,,,,,,,,,,,56aa90d5638440000c8b506f
2022-12-23 14:39:05,2022-12-23 14:39:58,0,100,52,1,2022-12-23 14:39:58,R_3D0Up4K60Uxj7Yb,anonymous,EN,1,60b471c516aa6d9ce35bbb4d,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,1,1,1,1,2,,,,,,,,,,60b471c516aa6d9ce35bbb4d
2022-12-23 14:38:27,2022-12-23 14:39:59,0,100,91,1,2022-12-23 14:39:59,R_2sQMf8Eutj9pfkg,anonymous,EN,1,5d4254db5b2c430001418a3c,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,5d4254db5b2c430001418a3c
2022-12-23 14:37:05,2022-12-23 14:40:09,0,100,184,1,2022-12-23 14:40:10,R_W6ucu4CqUhyEu5j,anonymous,EN,1,5e867394499bf02a03897f0a,I pay attention,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e867394499bf02a03897f0a
2022-12-23 14:34:49,2022-12-23 14:40:14,0,100,324,1,2022-12-23 14:40:14,R_OHYqs4DoU9RxPr3,anonymous,EN,1,617603982bd663edbfcf3597,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617603982bd663edbfcf3597
2022-12-23 14:37:08,2022-12-23 14:40:14,0,100,186,1,2022-12-23 14:40:15,R_1nOyfSCTjncE9f5,anonymous,EN,1,63671bfc81a5eca4218b6417,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63671bfc81a5eca4218b6417
2022-12-23 14:38:23,2022-12-23 14:40:45,0,100,142,1,2022-12-23 14:40:45,R_21ogR06XWIvXkzf,anonymous,EN,1,610aea8b22775bec9bf559e9,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,1,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610aea8b22775bec9bf559e9
2022-12-23 14:39:40,2022-12-23 14:41:03,0,100,83,1,2022-12-23 14:41:04,R_2uNYM3Pa6Sd21ys,anonymous,EN,1,5f744fb50bfbbd0a01cd5435,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,5f744fb50bfbbd0a01cd5435
2022-12-23 14:38:10,2022-12-23 14:41:10,0,100,180,1,2022-12-23 14:41:11,R_2v226H4WJGFPiZ0,anonymous,EN,1,5b06c34ed424fd0001eebda1,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b06c34ed424fd0001eebda1
2022-12-23 14:38:50,2022-12-23 14:41:51,0,100,181,1,2022-12-23 14:41:52,R_eScRh5e3xBX8yTn,anonymous,EN,1,607dda35bfc368ded94a15e3,I pay attention,,,,,,,,,,,,,,,,,,,2,2,1,1,2,1,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607dda35bfc368ded94a15e3
2022-12-23 14:37:40,2022-12-23 14:41:51,0,100,251,1,2022-12-23 14:41:52,R_2TGobV2Hix7OrAy,anonymous,EN,1,63784631952ef82ab4ee4db2,I pay attention,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63784631952ef82ab4ee4db2
2022-12-23 14:40:49,2022-12-23 14:42:02,0,100,73,1,2022-12-23 14:42:02,R_29mM8zlnfOukeF3,anonymous,EN,1,5862c51aa205a90001e7e42e,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5862c51aa205a90001e7e42e
2022-12-23 14:40:49,2022-12-23 14:42:15,0,100,86,1,2022-12-23 14:42:15,R_2frmtHfOV5VToGa,anonymous,EN,1,5ed8cf4782a6eb04ddf9962d,I pay attention,,,,,,,,,,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ed8cf4782a6eb04ddf9962d
2022-12-23 14:41:23,2022-12-23 14:42:26,0,100,62,1,2022-12-23 14:42:26,R_CdC4L2X3pG61CRX,anonymous,EN,1,6310b0e0a83a76b663465835,"I pay attention ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6310b0e0a83a76b663465835
2022-12-23 14:38:54,2022-12-23 14:42:50,0,100,235,1,2022-12-23 14:42:51,R_3nGjBLDWq54YVaY,anonymous,EN,1,5f3dd31899a9be204ea557f6,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f3dd31899a9be204ea557f6
2022-12-23 14:42:00,2022-12-23 14:43:04,0,100,64,1,2022-12-23 14:43:05,R_3ltjZZSQr9vhCsp,anonymous,EN,1,60ff1539d9a91f7b81bb2806,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,2,1,1,1,1,,,,,,,,,,,,,,,,,,,60ff1539d9a91f7b81bb2806
2022-12-23 14:42:04,2022-12-23 14:43:25,0,100,80,1,2022-12-23 14:43:25,R_0Gj6NeBcUKNtnfr,anonymous,EN,1,5ced23c585712e00190bd98a,I pay attention,2,2,1,1,2,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ced23c585712e00190bd98a
2022-12-23 14:42:39,2022-12-23 14:44:03,0,100,83,1,2022-12-23 14:44:04,R_OPw5m6hbQSPL4kx,anonymous,EN,1,5dc807ff27a267592c6129f5,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc807ff27a267592c6129f5
2022-12-23 14:42:11,2022-12-23 14:44:04,0,100,112,1,2022-12-23 14:44:04,R_3NLq0b5IdbGFddh,anonymous,EN,1,611bef869f91f800ad3b193e,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,611bef869f91f800ad3b193e
2022-12-23 14:42:24,2022-12-23 14:44:09,0,100,105,1,2022-12-23 14:44:10,R_1KykwHdWcLd08ae,anonymous,EN,1,5dd3bfcd8b8df139ce007928,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,2,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dd3bfcd8b8df139ce007928
2022-12-23 14:42:52,2022-12-23 14:44:16,0,100,84,1,2022-12-23 14:44:16,R_r1IuypPWzu5CVLr,anonymous,EN,1,60f6e261d3ae19349059a473,I pay attention,,,,,,,,,,,,,,,,,,,2,2,2,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60f6e261d3ae19349059a473
2022-12-23 14:41:23,2022-12-23 14:44:37,0,100,193,1,2022-12-23 14:44:37,R_3mfnNIJBsVEztfn,anonymous,EN,1,6395fbccc11e16433d3f7af6,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,1,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6395fbccc11e16433d3f7af6
2022-12-23 14:43:22,2022-12-23 14:44:51,0,100,89,1,2022-12-23 14:44:52,R_1PcIlBKYeOjTJKr,anonymous,EN,1,5df97cf6deea2b70989b6528,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,1,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df97cf6deea2b70989b6528
2022-12-23 14:44:00,2022-12-23 14:45:07,0,100,66,1,2022-12-23 14:45:07,R_20S4NswMibNOXTE,anonymous,EN,1,61018f595798ed7d1df1222b,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61018f595798ed7d1df1222b
2022-12-23 14:42:05,2022-12-23 14:45:16,0,100,191,1,2022-12-23 14:45:17,R_3NvOM4OENonGp20,anonymous,EN,1,6384b97816d14b8bf1ec17aa,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,6384b97816d14b8bf1ec17aa
2022-12-23 14:42:55,2022-12-23 14:46:02,0,100,187,1,2022-12-23 14:46:02,R_3lrDMmPUJkVkLVL,anonymous,EN,1,5a4d81d1f4c9dc000164a098,II pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a4d81d1f4c9dc000164a098
